"","intercept","slope","t_slope","p_slope","F_value"
"23",1.47939842677357,0.353101107590483,23.5310500358997,6.52916804308781e-33,553.710315792014
"24",1.1121512689681,0.165107415116403,9.98617122576154,1.32214880215772e-14,99.7236157502278
"25",1.91960120550022,0.217495136815491,19.049836684079,7.7680282779406e-28,362.896277690083
"26",1.18770755666174,0.276512104536836,10.5036602671545,3.95081065851409e-15,110.3268790078
"27",1.09151187780548,0.201848215849559,9.42940905955494,1.17804967693766e-13,88.9137552124167
"28",1.2297734308282,0.231449369709262,14.2391617257207,2.31940413388175e-21,202.753726651229
"29",1.15050832419134,0.305708976344113,17.4297602188545,6.05220440936895e-25,303.796541286764
"30",1.35400513284486,0.222707597318612,11.2476562303643,1.0443932627003e-16,126.509770676452
"31",1.25386375843739,0.240941289682156,13.2103216786774,8.13192997326583e-20,174.512598854135
"32",0.189988168508164,0.366059105782534,11.0162640933982,7.60833562578065e-16,121.358074575495
"33",1.5836574960324,0.181679465463174,15.7752296513958,1.47049736651988e-23,248.857870554276
"34",0.943685865457737,0.289537172399978,14.1415802241212,3.23125348549288e-21,199.984291235257
"35",0.271749170918621,0.419485640900944,17.5577523080367,5.93464593196604e-26,308.274666110367
"36",1.21417368244704,0.299785518200294,17.5750268307136,2.43321640879637e-25,308.881568100302
"37",0.721393465462725,0.301427651382293,15.3725369044579,7.98070773568109e-23,236.314890878922
"38",1.31158305753654,0.343467346286871,18.1856986593593,7.27780818624126e-26,330.719635729022
"39",1.61018959180546,0.295410095891218,15.1004370034179,1.30978783102615e-22,228.023197694194
"40",1.90506393187105,0.268923817655595,17.3441964783167,1.12643142948963e-25,300.821151478454
"41",2.45836659586535,0.143791414981265,13.9104885206657,7.1200743455651e-21,193.501690883573
"42",1.58471553796638,0.239420687828622,9.90276906536624,1.83147042529962e-14,98.0648351619745
"43",0.818162681913537,0.4335674182606,21.7194179796418,5.88556449930533e-31,471.733117374387
"44",1.40242625028337,0.271864815848771,15.27695892604,7.35168062270329e-23,233.385474027914
"45",1.47477951037241,0.208289146363547,12.4526127436899,1.21762990506415e-18,155.067564144309
"46",1.1457789445365,0.269192435208233,12.1208650746283,2.05866973989294e-17,146.915370157344
"47",2.20942234182654,0.255558204374366,23.7202461346273,4.14603512906288e-33,562.6500766873
"48",1.05559328042134,0.328781999455579,15.0068522237619,4.2633662491541e-21,225.205613665827
"49",1.73947036415169,0.0979038327672098,9.6371370534408,5.19257505012018e-14,92.8744105868016
"50",1.52887702059124,0.30856997495707,19.1274418338395,1.07315987393361e-27,365.859031106915
"51",1.17791816219995,0.195757822470517,14.1521616604306,3.11695973764917e-21,200.283679662962
"52",0.671140171456668,0.332326720147361,14.6307674790068,6.20588590376658e-22,214.059357024764
"53",1.66192560992876,0.257733323208317,19.1557516054439,5.7623940939055e-28,366.942819569468
"54",0.631555201503196,0.354769783819583,17.0006426876101,2.0716299233597e-24,289.021851791791
"55",2.00177889881638,0.107899968767159,10.3660191923416,6.57368333275467e-15,107.454353895994
"56",0.863146285477678,0.37634222631763,13.2163934818688,7.95983244168063e-20,174.673056667584
"57",1.26774760076285,0.294736062420125,12.3526894401657,5.26064450449911e-18,152.58893640518
"58",1.39183242486543,0.260149986998436,10.8173108758597,5.34091433249708e-16,117.014214584992
"59",1.9780420130424,0.23712845894407,17.7998622351488,1.73208326533628e-24,316.835095590276
"60",0.947184799911582,0.333666163669496,12.6281707364378,1.13655187940646e-18,159.470696148624
"61",1.5509112127147,0.236622417836639,14.8961841650831,2.56761641583642e-22,221.896302680071
"62",0.932569612878891,0.33757068704288,18.6300754665406,2.56706961462904e-27,347.079711888997
"63",1.50041852679763,0.250985433285244,16.8434327603572,3.26854786168307e-24,283.701227152673
"64",0.897384287852077,0.2794838514613,16.2503130212366,5.00731675589069e-24,264.072673288173
"65",0.996757461096306,0.258271212970387,14.9305723463435,1.05956382113553e-21,222.921990589397
"66",1.97276052636914,0.236861002379764,14.2250824619939,2.43287450485102e-21,202.352971050527
"67",0.416621182209533,0.348700208954317,12.5149693016129,9.7183772281745e-19,156.624456620312
"68",1.83417757671809,0.253122620559498,25.4676022533399,7.1424680413351e-35,648.598764534321
"69",1.30843748459915,0.207456614618462,10.5661299177089,3.13784809068185e-15,111.643101437903
"70",1.27161999111381,0.221533694632637,15.1059972556723,1.2861001636159e-22,228.19115308838
"71",1.08143696709508,0.316422329551825,20.6420050638688,9.83833857594895e-30,426.092373056784
"72",1.42873784236022,0.291968770249764,14.7228240796018,4.56491312114146e-22,216.761548878903
"73",1.54728387432207,0.227341539686204,12.8865970348732,2.5612439503092e-19,166.064383139202
"74",2.15703330360238,0.185357706508764,16.0878121136395,1.86795392053784e-22,258.817698603765
"75",1.5089763678319,0.248274167922544,11.0852851878532,2.39679291851237e-16,122.883547696037
"76",1.73551263628087,0.221918273209615,13.9450857920167,6.32306196892619e-21,194.465417746707
"77",1.79433456147772,0.254812149031918,17.7772895963909,1.66068894149245e-23,316.032025393947
"78",0.203375139140907,0.185297347875066,7.54631138905033,9.4958360606829e-10,56.9468155805107
"79",1.15330188673187,0.317533577011057,13.2535915543023,9.22435216606315e-19,175.657689088274
"80",1.45579275847449,0.240021691759864,14.1558009449722,3.07860238526809e-21,200.386700393676
"81",1.64835077904364,0.230691318965409,15.072909822789,1.4337247428718e-22,227.19261052593
"82",0.827107676814565,0.353805883458754,13.3278857486743,3.68610275770927e-19,177.632538529716
"83",2.24971914342146,0.235686696790945,18.6635652244206,1.96884434611309e-26,348.328666886203
"84",0.496169892375156,0.319073144909832,11.4641465802045,5.84654938057703e-17,131.426656812415
"85",1.37586956994121,0.232033985657797,14.8919506934715,2.60383345856547e-22,221.770195456785
"86",1.65825617293767,0.180646078980294,13.8185550290829,9.76804858562201e-21,190.952463091791
"87",1.63872310949657,0.126991228806596,11.238037597073,1.08293887607514e-16,126.293489033227
"88",1.13960722628293,0.328744729639929,23.3764377768087,9.48363079915058e-33,546.457843133007
"89",0.713525572018363,0.303163166694905,13.9647599134916,5.91069563565654e-21,195.014519441461
"90",1.10226167513256,0.251983708778793,10.9745503063212,7.03537660521119e-16,120.440754425974
"91",0.988775851419591,0.333082885355557,23.288875006484,3.56072998992881e-29,542.371699067636
"92",1.62696615693426,0.162876400023334,10.4226901934999,2.4289362289377e-15,108.632470869679
"93",0.944982249344894,0.204199211882239,10.9824150998071,2.84847640213506e-16,120.613441424471
"94",0.915763347608514,0.293968012476249,10.7043371962885,1.00704101674089e-15,114.582834811846
"95",1.15911923702862,0.31003224787382,18.8732338463504,1.2815259966897e-27,356.198955819028
"96",0.555013437519179,0.377035870597115,14.690461253149,5.08471517772429e-22,215.809651830272
"97",1.13405919747734,0.273841105387205,18.8043963930327,2.64801485256381e-27,353.605323706301
"98",1.70895303604403,0.312660241838401,17.0276420520826,1.37427603753858e-23,289.940593853852
"99",0.873451267750957,0.249674303066687,11.9091561220431,3.2689692445324e-16,141.827999539197
"100",0.011086944747005,0.310197812497557,10.4964850482267,6.17834151342723e-15,110.176198367648
"101",1.60259510406701,0.173520337008033,10.246269669408,1.02547923474825e-14,104.98604213823
"102",0.180330035246549,0.216335553911441,6.72286778124456,9.20166824667541e-09,45.1969512040961
"103",1.57850958891197,0.190028774411357,14.1783010394131,2.85182336768011e-21,201.024220364222
